texts	labels
信用卡消費機場接送	151
查詢信用卡是否還有免費預約機場接送次數	151
叫車輛服務	151
桃園機場機場接駁	151
機場接送優惠特約	151
機場叫車輛	151
查詢機場接送免費	151
國外免費機場接送	151
怎麼使用機場機場接送	151
刷卡機場機場接送	151
機場接駁服務	151
信用卡可以預約機場接送	151
信用卡優惠機場接送	151
機場接送價錢	151
機場接送服務什麼資格	151
機場機場接送	151
信用卡機場接送介紹	151
紅利兌換機場接送	151
機場接送要哪張信用卡	151
國外是否機場接送	151
教師卡機場接送	151
機場免費機場接送資格	151
怎麼叫機場接送	151
國外機場接送	151
機場贈送接	151
機場接送查詢	151
出國機場接送	151
獲得機場接送	151
機場接駁	151
接駁車價格	151
如何獲得機場接駁	151
機場接駁條件	151
辦卡享有機場接駁	151
信用卡機場接駁	151
出國機場接駁	151
機場接駁限制	151
機場接駁多少錢	151
機場接送服務	151
我的卡片能享有哪種接送	151
自費接送	151
卡片專屬接送	151
卡片專屬接送優惠	151
機場接送價格	151
機場接送優惠價	151
我要預約機場接送	151
到府接送去機場	152
接送機場服務申請	152
送我去機場	152
我要預約接機	152
我要預約送機	152
預約接送	152
預約接機	152
預約送機	152
我要預約接送	152
我要預約機場接送	152
可以電話這邊約機場接送嗎	152
我的卡片有符合機場接送資格嗎	152
多久前要網路預約接送	152
我有在網路預約接送要變更資料在哪裡改	152
我有在網路預約接送要取消接送在哪裡改	152
網路預約機場接送服務	152
機場接送網路預約	152
線上預約機場接送	152
網路預約到府接送去機場	152
網路預約機接服務	152
預約機場接送	152
如何預約機場接送	152
怎麼預約機場接送	152
我想預約機場接送	152
機場接送的費用	152
查詢帳戶餘額	211
帳戶還有多少餘額	211
想查戶頭裡面的錢	211
我的玉山帳戶裡面有多少錢	211
帳戶裡的金額多少	211
多少錢在帳戶裡面	211
我想查我帳戶裡面有多少錢	211
要如何知道帳戶裡面有多少錢	211
想查玉山帳戶餘額	211
要怎麼查詢本人帳戶錢多少	211
存款可用餘額	211
台幣餘額還有多少	211
是否可以幫我查詢帳戶可用餘額	211
可查帳戶可用餘額	211
要怎麼查詢台幣存款	211
台幣帳戶台幣可用餘額	211
查詢帳戶中可用餘額	211
要怎麼查詢玉山存摺帳戶可用餘額還有多少	211
存款查詢	211
台幣帳戶查詢	211
查詢存款	211
要查詢台幣帳戶存摺還有多少	211
存款帳戶多少錢	211
存款餘額查詢	211
帳戶餘額查詢	211
支存待補票	212
今天待補票多少	212
票款還要補多少 	212
支票要補的金額	212
支票待補票金額查詢	212
怎麼查支票要補多少	212
支票補多少	212
今天支票要補多少錢進去	212
要怎麼查支票待補金額多少	212
支票待補金額要怎麼查	212
今天待補支票金額多少	212
待補票款查詢可以透過客服嗎	212
查詢支存待補支票金額方法	212
查詢支存不夠的金額	212
待補票款查詢要哪裡申請	212
票款還要補發多少	212
支票待補金額要去哪裡申請查詢	212
可以透過電話查詢待補支票金額	212
待補支票金額要哪裡申請查詢	212
查詢支存不夠金額	212
查詢支票待補錢	212
今天補票金額	212
今天票要補多少	212
查詢今天補票金額	212
今天補票金額	212
支存帳單	213
沒收到這個月的支存對帳單	213
寄給我紙本的支存帳單	213
支存帳戶交易明細查詢	213
查詢支存交易內容	213
昨天的支存明細請查詢	213
我要怎麼透過網路查詢我的支存對帳單	213
甲存對帳單申請	213
可以傳真支存對帳單給我嗎	213
支存帳單傳真	213
傳真支存帳單	213
存款明細傳真	213
傳真存款明細	213
支票帳單使用傳真	213
申請傳真支票存款對帳單	213
存款明細可以傳真給我嗎	213
我可以用傳真索取存款明細嗎	213
我想要傳真存款明細	213
存款明細可不可以傳真給我	213
存款明細方便傳真給我嗎	213
方便傳真存款明細給我嗎	213
請傳真存款明細到25869413	213
我想要查我的外幣存款明細	213
存款明細可以用傳真的嗎	213
傳真索取存款明細	213
傳真昨天的存款明細給我	213
我想要最近一個月的存款明細	213
我要查存款明細	213
存款明細可以用傳真提供嗎	213
可以用傳真提供存款明細嗎	213
你們有提供存款明細傳真嗎	213
你們有沒有存款明細傳真	213
你們有辦法傳真我的存款明細給我嗎	213
你可以傳真我的存款明細給我嗎	213
我要索取存款明細傳真	213
傳真存款明細給我	213
你們有沒有存款明細傳真的功能	213
存款明細傳真功能	213
我想要索取存款明細傳真	213
傳真給我存款明細	213
傳真我的存款明細給我	213
我的存款明細請傳真給我	213
請提供我的存款明細傳真	213
存款明細可否用傳真提供	213
存款明細有提供傳真版本嗎	213
存款明細紙本傳真	213
傳真紙本存暖明細	213
趕快傳真存款明細給我	213
存款明細快點傳來	213
快點傳來存款明細	213
支票存款對帳單傳真	213
傳真支票存款對帳單	213
支票存款對帳單可以傳真給我嗎	213
我可以用傳真索取支票存款對帳單嗎	213
我想要傳真支票存款對帳單	213
支票存款對帳單可不可以傳真給我	213
支票存款對帳單方便傳真給我嗎	213
方便傳真支票存款對帳單給我嗎	213
請傳真支票存款對帳單到25869413	213
我想要查我的外幣支票存款對帳單	213
語音轉帳到玉山帳戶	221
用電話轉帳到玉山帳戶	221
要怎麼用電話轉帳到玉山帳戶	221
電話可以轉帳給其他玉山顧客嗎	221
我要用電話轉帳給本行其他顧客	221
我要透過電話語音轉帳到玉山帳戶	221
電話銀行本行轉帳	221
電話銀行轉帳玉山	221
電話轉帳到玉山	221
電話轉帳到玉山帳戶	221
我要語音轉帳到玉山	221
我要電話轉帳到玉山	221
我要使用語音轉帳	221
語音本行轉帳	221
用電話轉帳玉山轉玉山	221
我要台幣轉帳到玉山	221
我想要轉帳給我朋友玉山的帳號	221
轉帳到玉山	221
我要轉一筆錢到玉山	221
我要跨行轉帳一百萬到玉山	221
我要轉一百萬到玉山	221
我要用語音轉帳到玉山	221
我可以用語音轉帳到玉山嗎	221
我可以在電話上轉帳到玉山嗎	221
我可不可以透過電話轉帳一百萬到玉山	221
語音轉帳到別家帳戶	222
用電話轉帳到別家帳戶	222
要怎麼用電話轉帳到他行	222
電話可以轉帳到其他銀行嗎	222
用電話轉帳玉山轉中信	222
我有約定語音跨行轉帳	222
我要轉帳到國泰帳戶	222
電話銀行跨行轉帳	222
電話跨行轉帳方式	222
電話轉帳到國泰	222
我要語音轉帳到其他銀行	222
我要電話轉帳到其他銀行	222
語音轉帳到別家銀行	222
語音跨行轉帳	222
我要語音跨轉	222
我要使用語音轉帳	222
如何使用語音轉帳到跨行	222
我想轉帳到國泰	222
我要台幣轉帳到中信	222
我想要轉帳給我朋友中信的帳號	222
我要跨行轉帳給我朋友	222
我要轉帳到非本行的帳號	222
轉帳給其他銀行	222
轉帳到其他銀行帳戶	222
我要跨轉	222
轉定存	224
想要申請台幣定存	224
要怎麼申請定存	224
定存如何辦	224
如何線上辦理定存	224
有一筆錢想申請定存	224
申請整存整付	224
申請存本取息	224
我有一筆資金想申請定期存款	224
綜轉定	224
電話是否可以申請台幣定存	224
申請定存是否可以委託家人申請	224
定存要怎麼申請	224
怎麼活期轉定存	224
申請台幣定存的方法	224
定存功能哪裡	224
要台幣定存	224
沒有印鑑可以定存	224
怎麼活存轉定存	224
怎麼承做台幣定存	224
台幣定存申請方法	224
台幣轉帳定存	224
要怎麼申請台幣綜存轉帳定存	224
要定存要哪裡登入	224
綜合存款轉定存	224
變更語音密碼	235
語音初始密碼要如何變更	235
要如何變更語音初始密碼	235
是不是要變更語音初始密碼才能用	235
改語音密碼4位數	235
4位數字語音密碼修改	235
想改語音密碼	235
語音密碼變更方式	235
語密變更	235
語音密碼想要變更	235
申請電話語音密碼以後可以請客服變更嗎	235
新戶語音密碼要怎麼申請變更	235
為什麼電話語音密碼不能使用	235
語音密碼首次要怎麼變更	235
語音密碼一定變更	235
電話語音密碼變更步驟	235
要怎麼申請變更新戶語音密碼	235
語音密碼忘記	235
語音密碼錯誤三次	235
我要變更語音密碼	235
申請語音密碼	235
想要變更語音密碼	235
不會變更語音密碼	235
語音密碼變更流程	235
可以變更語音密碼嗎	235
貸款要繳多少錢	242
我這期貸款要繳多少	242
信貸應繳金額	242
貸款哪一天扣款呢	242
哪一天會扣貸款費用	242
想問貸款金額跟扣款日	242
信貸繳款金額與日期是多少	242
信貸款繳要繳多少錢	242
我有你們家的貸款要繳多少	242
我想繳你們家的貸款	242
信貸扣款日查詢方法	242
貸款當期繳款日期	242
查詢信貸貸款截止日	242
一定要前往玉山分行才可以查詢玉山信貸扣款日嗎	242
查詢玉山信貸扣款日	242
網路上可以查詢信貸扣款日嗎	242
要查詢貸款繳款日期	242
本期貸款何時扣款	242
我這期貸款要繳多少錢	242
線上查詢當期貸款金額	242
語音查詢當期貸款金額	242
查詢貸款繳費期限	242
查詢貸款繳費截止日	242
這期貸款多少錢	242
這期貸款要繳多少	242
數位帳戶有什麼優惠	31_1
你們數位帳戶有存款利率優惠嗎	31_1
數位帳戶有幾次轉帳優惠	31_1
數位帳戶有幾次提款優惠	31_1
要怎麼申請數位帳戶	31_1
數位帳戶可以轉帳嗎	31_1
數位帳戶可以扣貸款嗎	31_1
數位帳戶可以扣水電費嗎	31_1
沒信用卡如何申請數位帳戶	31_1
沒有自然人憑證如何申請數位帳戶	31_1
數位帳戶無法轉帳怎麼辦	31_1
數位帳戶為什麼不能轉帳	31_1
數位帳戶扣玉山卡款有什麼優惠	31_1
數位帳戶利率是多少	31_1
信用卡要持有多久才可申請數位帳戶	31_1
數位帳戶的金融卡什麼時候寄出	31_1
數位帳戶金融卡收到要開卡嗎	31_1
數位帳戶金融卡可以取消簽帳功能嗎	31_1
數位帳戶有存摺嗎	31_1
數位帳戶金融卡可以寄到分行嗎	31_1
我有一般存款帳戶還可以辦數位帳戶嗎	31_1
數位帳戶可以連結PAYPAL服務嗎	31_1
數位帳戶可以辦理約定帳號嗎	31_1
數位帳戶可以當交割戶嗎	31_1
網路怎麼開戶	31_1
無卡提款	31_2
指紋提款	31_2
掃臉提款	31_2
開通行動無卡提款	31_2
ATM無卡提款	31_2
個人網銀無卡提款	31_2
行動提款限額	31_2
無卡提款申請	31_2
無卡提款驗證	31_2
無卡提款方式	31_2
提款序號	31_2
當日提款序號	31_2
取消無卡提款	31_2
無卡提款忘記密碼	31_2
認證密碼重設	31_2
行動無卡提款	31_2
ATM無卡提款操作流程	31_2
如何無卡提款	31_2
沒卡片可以提款嗎	31_2
怎麼申請無卡提款	31_2
如何申請無卡提款	31_2
無卡提款的申請方式	31_2
你們有無卡提款嗎	31_2
沒有金融卡可以提款嗎	31_2
提款一定要金融卡嗎	31_2
申請網銀開通	31_3
忘記網銀帳密	31_3
如何申請網路銀行	31_3
我忘記了網路銀行的帳號跟密碼	31_3
網銀的帳號密碼都忘記了	31_3
網銀要怎麼用	31_3
要怎麼用網路銀行	31_3
開通網銀	31_3
網銀轉帳怎麼轉	31_3
怎麼用網銀轉帳	31_3
請問我要網上活存轉定存怎麼做	31_3
網路銀行申請	31_3
使用者名稱忘記	31_3
使用這密碼忘記	31_3
忘記使用這名稱密碼	31_3
忘記使用者名稱	31_3
忘記使用者密碼	31_3
忘記密碼	31_3
密碼更改	31_3
網路銀行密碼變更	31_3
網銀密碼更改	31_3
網銀帳號更改	31_3
網銀操作步驟	31_3
如何使用網銀	31_3
網銀app下載	31_3
玉山卡買淘寶	31_4
玉山電子支付	31_4
淘寶付款方式	31_4
付款手續費	31_4
淘寶身分驗證	31_4
E.SUN PAY	31_4
淘寶附款額度上限	31_4
跨境買賣問題	31_4
淘寶刷卡驗證	31_4
刷卡驗證碼	31_4
刷卡1%手續費	31_4
淘寶已退款但我沒有收到	31_4
為什麼身份證顯示身份證不可使用	31_4
為什麼行動電話驗證不過	31_4
我身份證輸入正確還是無法認證	31_4
購買淘寶顯示我一年以上沒消費要做身份證驗證	31_4
信用卡刷卡購買淘寶要多少手續費	31_4
淘寶退款	31_4
淘寶身分證驗	31_4
淘寶額度如何提高	31_4
淘寶額度提高	31_4
淘寶怎麼買	31_4
淘寶退款進度	31_4
淘寶退款帳號設定	31_4
淘寶退款要多久	31_4
PayPal如何提領	31_5
PayPal申請提領	31_5
PayPal提領	31_5
玉山全球通	31_5
玉山全球通提領	31_5
玉山全球通申請	31_5
PayPal提領手續費	31_5
PayPal轉換的幣別	31_5
PayPal申請方法	31_5
PayPal提領時間	31_5
PayPal連結方式	31_5
PayPal提領到他行帳戶	31_5
外國人可以使用玉山全球通	31_5
PayPal手續費	31_5
PayPal認證問題	31_5
PayPal提領要多久	31_5
PayPal客服	31_5
PayPal跨提	31_5
PayPal提領要手續費嗎	31_5
PayPal款項要提領	31_5
PayPal要提領款項	31_5
PayPal要領錢	31_5
PayPal的錢要領出來	31_5
PayPal有錢要領出來	31_5
PayPal的錢怎麼領出來	31_5
想申請信用卡貸款	131
卡友貸申請方式	131
信用卡貸款申請	131
卡貸怎麼申請	131
友貸可以貸多少	131
卡友貸可以貸多少	131
可以用信用卡貸款嗎	131
有信用卡要怎麼貸一筆錢出來	131
我是玉山卡友，我有資金需求	131
圓夢	131
卡友貸最少額度	131
卡友貸網路申請	131
卡友貸商機轉帳介	131
信用卡貸款分期	131
卡友貸額度利率審核	131
申請預借現金分期	131
卡友貸申方法	131
卡友貸疑問	131
信用卡信貸	131
玉山卡友貸申請說明	131
卡友貸款	131
玉山卡貸款	131
卡片信貸	131
卡友貸款額度上限	131
如何申請卡友貸款	131
車輛毀損可以前往幫忙嗎	#31
行遍天下	#31
路上爆胎求救	#31
車子被拖吊求救	#31
我要道路救援	#31
我現在要拖吊	#31
我要接水	#31
我要接電	#31
路上拋錨了怎麼辦	#31
車子拋錨	#31
登錄道路救援	#31
免費道路救援次數	#31
高速公路拋錨	#31
我需要拖吊服務	#31
車子發不動需要拖吊	#31
行遍天下電話	#31
行遍天下服務專線	#31
行遍天下服務時間	#31
拖吊電話	#31
拖吊服務登錄	#31
爆胎需要拖吊服務	#31
免費拖吊	#31
免費拖吊電話	#31
高速公路拖吊	#31
我需要緊急拖吊服務	#31
網路無法預約接送	153
為什麼無法預約接送	153
接送沒辦法約怎麼辦	153
網站不能接送阿	153
可以用人工幫我預約接送嗎	153
一定要用網路才能約接送嗎	153
網路不給我約接送	153
沒有網路要怎麼約接送	153
人工預約機場機送	153
機場接送人工處理	153
專人預約機場接送	153
ego電話專線	153
ego	153
專人預約接送	153
人工預約機場接送	153
人工預約接送	153
e-go 台灣觀光巴士	153
網路不能用幾場接送免費次數	153
網路無法預約完成	153
網路無法更動預約內容	153
我想變更機場接送預約	153
如何變更機場接送預約	153
ego聯絡電話	153
我想要取消幾場接送	153
班機取消所以要取消預約機場接送	153
證券客服	42
要怎麼買股票	42
我要買股票	42
玉山證券客服專線	42
交割帳戶	42
玉山交割帳戶	42
富果交割帳戶 	42
玉證	42
玉證公司客服	42
玉證語音專線	42
我有證券的問題	42
人在香港開富果帳戶	42
請問為什麼將富果的帳號辦理約定之後，卻無法轉帳進去呢	42
富果	42
富果交割帳戶	42
如何申請富果帳號	42
玉證富果帳戶	42
富果帳戶	42
轉接證券客服	42
我要問證券問題	42
證券密碼忘記	42
證券密碼被鎖住	42
不會線上購買證券	42
證券如何線上購買	42
股票如何下單	42
票信照會	218
照會票信	218
支票想要照會	218
想要照會支票	218
支存照會方式	218
網路票信查詢	218
我是要查詢票主的信用	218
照會電話	218
要照會支票	218
網路票信	218
支票照會	218
要怎麼查詢發票人支票信用	218
支存照會方法	218
照會	218
查詢支存	218
聯徵照會	218
支存票信查詢	218
支票網路照會	218
支票照會要撥打幾號	218
無票支存照會	218
票信客服	218
支照	218
票信照會流程	218
發票人支票信用要怎麼查詢	218
支存查詢	218
申請貸款	241
增貸	241
想貸100萬	241
已經辦過貸款了還可以申請嗎	241
我還有貸款沒繳完還可以增貸嗎	241
我要辦貸款	241
貸款申請方式	241
可以跟玉山借錢嗎	241
要怎麼貸100萬下來	241
我有資金需求	241
如何申請貸款	241
申請貸款條件	241
如何申請創業貸款	241
如何申請房屋貸款	241
貸款利息多少	241
詢問能貸款金額	241
想申請貸款	241
辦貸款限制	241
如何線上辦理貸款	241
辦貸款優惠活動	241
如何申請玉山貸款	241
貸款怎麼申請	241
貸款利率多少	241
房貸利率多少	241
信貸利率多少	241
不見了我的信用卡	#10
我錢包被偷了裡面有信用卡	#10
錢包不見裡面有信用卡	#10
信用卡找不到可以先掛失嗎	#10
可以先掛失信用卡再取消嗎	#10
我信用卡暫時找不到怎麼辦	#10
怎麼辦我找不到信用卡	#10
信用卡遺失要取消信用卡	#10
怎麼申請掛失信用卡	#10
信用卡國外遺失盜用	#10
信用卡掛失附卡	#10
悠遊卡掛失可用餘額	#10
掛失悠遊卡功能	#10
晶緻卡掛失	#10
悠遊聯名卡遺失	#10
I lose my creditcard	#10
外國人信用卡掛失	#10
沒有開卡信用卡遺失	#10
信用卡不見了	#10
我要掛失信用卡	#10
信用卡掛失	#10
信用卡遺失	#10
遺失信用卡	#10
我信用卡被盜刷了	#10
弄丟信用卡	#10
提款卡不見了	#2
不見了我的提款卡	#2
我錢包被偷了裡面有提款卡	#2
錢包不見裡面有提款卡	#2
提款卡找不到可以先掛失嗎	#2
可以先掛失提款卡再取消嗎	#2
我暫時找不到提款卡怎麼辦	#2
怎麼辦我找不到提款卡	#2
提款卡片遺失	#2
數位帳戶金融卡遺失	#2
網路可以掛失debit卡	#2
金融卡取消交易	#2
金融卡遺失怎麼停	#2
取消debit卡	#2
金融卡掛失方法	#2
金融卡遺失補發疑問	#2
金融卡遺失怎麼重辦	#2
公司金融卡掛失	#2
玉山金融卡掛失	#2
掛失補發debit卡	#2
存摺跟金融卡遺失	#2
金融卡不慎遺失怎麼申請	#2
未成年掛失金融卡	#2
金融卡取消	#2
提款卡掛失	#2
icash2.0信用卡感應疑問	10
icash2.0感應不到	10
icash聯名卡感應不良怎麼申請	10
不能感應信用卡	10
世界卡補發	10
卡號模糊	10
可以網路申請補發信用卡	10
可以幫補發信用卡	10
安全碼消失怎麼申請	10
更換信用卡費用	10
信用卡內悠遊卡功能不能使用	10
信用卡卡號模糊	10
信用卡安全碼不見	10
信用卡老舊	10
信用卡折損怎麼申請	10
信用卡信用卡薄膜遺失	10
信用卡背面磁條遺失可以補發	10
信用卡重新戶	10
信用卡接觸不良	10
信用卡晶片感應不到	10
信用卡感應不到刷卡被拒消費	10
信用卡感應刷卡失效	10
信用卡感應取消	10
信用卡毀損補發	10
信用卡毀損補發方法	10
信用卡毀補	10
信用卡磁條脫離怎麼補發	10
信用卡磁條疑問怎麼申請	10
信用卡檢核碼模糊不清	10
信用卡薄膜遺失	10
信用卡爛掉怎辦	10
信用卡變形	10
信用卡變更新卡	10
怎麼提前申請補發信用卡	10
要補發信用卡	10
重寄送新信用卡索取	10
國旅卡的晶片貌似讀取不到 無法刷卡	10
開新停舊	10
毀損補發信用卡	10
毀補卡片	10
毀補信用卡	10
補發信用卡費用	10
磁條信用卡是否變更晶片信用卡	10
網路補發	10
聯名悠遊卡沒有自動加值	10
變更信用卡	10
不了解新戶寄送哪裡	10
新卡寄送哪裡	10
可以補發寄送哪個地址	10
玉山主動補發信用卡週期	10
目前到期公務人員國民旅遊卡再續申請	10
年度補發	10
收信用卡補發通知	10
沒有收新戶掛號信怎麼申請	10
到期怎麼補發	10
到期換卡	10
信用卡到期何時可以收新戶	10
信用卡下個月到期怎麼申請	10
信用卡有效期限即將前往怎麼申請補發	10
信用卡有效期限前往補發	10
信用卡使用有效期限即將到期怎麼申請	10
信用卡使用到期	10
信用卡到期沒有收信用卡	10
信用卡到期寄送哪裡	10
信用卡到期補發告訴	10
信用卡到期補發要辦什麼手續	10
信用卡尚未到期就收新卡正常	10
信用卡退件	10
信用卡寄送哪裡	10
信用卡寄達地址哪裡	10
信用卡進度到期	10
信用卡補發寄送地址	10
信用卡續申請	10
查詢掛號	10
查詢掛號單編號	10
為什麼信用卡尚未到期玉山要寄送新卡索取	10
為什麼要補發	10
家樂福聯名卡 到期 沒有收到卡片	10
退件信用卡	10
掛號查詢	10
換卡退回	10
新戶寄至哪個地址	10
新戶寄送哪個地址	10
舊卡即將到期	10
續卡沒有收退回去	10
信用卡損壞	10
信用卡額度問題	10
信用卡補發	10
信用卡感應不良	10
信用卡開副卡	10
信用卡舊卡換新卡	10
信用卡遺失	10
安全碼模糊	10
信用卡額度調高	10
信用卡補發費用	10
信用卡優惠問題	10
信用卡紅利點數查詢	10
要如何匯款	20
匯款到國外有限額嗎	20
如何匯款到美國	20
我要換匯	20
今天換美金是多少錢	20
玉山特匯日活動序號	20
網銀換匯有優惠嗎	20
美金匯率	20
哪裡可以領外幣現鈔	20
怎麼開外幣帳戶	20
換匯手續費多少	20
我的debit卡有問題	20
PI兔簽帳卡要怎麼申請	20
Debit卡可以刷卡嗎	20
我的家樂福悠遊Debit卡一直刷卡失敗	20
詢問debit卡問題	20
debit卡開卡	20
金融卡可以刷卡嗎	20
怎麼申請pi兔金融卡	20
debit卡幾歲可以申請	20
國外可以刷簽帳卡嗎	20
請問debit卡有限額嗎	20
新申請的debit卡還沒收到首刷禮	20
我要轉銀行專人	20
銀行客服怎麼轉	20
